"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","Stream index","Info"
"455162","13216.830951","163.117.139.71","104.18.26.90","59038","443","TCP","66","7981","59038  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"455163","13216.850209","104.18.26.90","163.117.139.71","443","59004","TCP","60","7945","443  >  59004 [FIN, ACK] Seq=6604 Ack=1783 Win=131072 Len=0"
"455164","13216.850291","163.117.139.71","104.18.26.90","59004","443","TCP","54","7945","59004  >  443 [ACK] Seq=1783 Ack=6605 Win=65280 Len=0"
"455165","13216.858316","104.18.26.90","163.117.139.71","443","59038","TCP","66","7981","443  >  59038 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"455166","13216.858398","163.117.139.71","104.18.26.90","59038","443","TCP","54","7981","59038  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"455167","13216.874737","163.117.139.71","104.18.26.90","59038","443","TLSv1.3","571","7981","Client Hello (SNI=api.deepseek.com)"
"455168","13216.894512","104.18.26.90","163.117.139.71","443","59038","TCP","60","7981","443  >  59038 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"455169","13216.898327","104.18.26.90","163.117.139.71","443","59038","TLSv1.3","1514","7981","Server Hello, Change Cipher Spec"
"455170","13216.898327","104.18.26.90","163.117.139.71","443","59038","TLSv1.3","1428","7981","Application Data"
"455171","13216.898526","163.117.139.71","104.18.26.90","59038","443","TCP","54","7981","59038  >  443 [ACK] Seq=518 Ack=2835 Win=65280 Len=0"
"455174","13216.903952","163.117.139.71","104.18.26.90","59038","443","TLSv1.3","134","7981","Change Cipher Spec, Application Data"
"455175","13216.904424","163.117.139.71","104.18.26.90","59038","443","TLSv1.3","822","7981","Application Data"
"455176","13216.904512","163.117.139.71","104.18.26.90","59038","443","TLSv1.3","571","7981","Application Data"
"455177","13216.924072","104.18.26.90","163.117.139.71","443","59038","TCP","60","7981","443  >  59038 [ACK] Seq=2835 Ack=1366 Win=131072 Len=0"
"455178","13216.964354","104.18.26.90","163.117.139.71","443","59038","TCP","60","7981","443  >  59038 [ACK] Seq=2835 Ack=1883 Win=131072 Len=0"
"455184","13217.197667","104.18.26.90","163.117.139.71","443","59038","TLSv1.3","1106","7981","Application Data, Application Data"
"455185","13217.251927","163.117.139.71","104.18.26.90","59038","443","TCP","54","7981","59038  >  443 [ACK] Seq=1883 Ack=3887 Win=64256 Len=0"
"456551","13271.854901","104.18.26.90","163.117.139.71","443","59038","TLSv1.3","1445","7981","Application Data"
"456552","13271.855062","104.18.26.90","163.117.139.71","443","59038","TLSv1.3","872","7981","Application Data"
"456553","13271.855062","104.18.26.90","163.117.139.71","443","59038","TLSv1.3","91","7981","Application Data"
"456554","13271.855062","104.18.26.90","163.117.139.71","443","59038","TLSv1.3","81","7981","Application Data"
"456555","13271.855119","163.117.139.71","104.18.26.90","59038","443","TCP","54","7981","59038  >  443 [ACK] Seq=1883 Ack=6160 Win=65280 Len=0"
"456822","13281.872707","163.117.139.71","104.18.26.90","59038","443","TCP","54","7981","59038  >  443 [FIN, ACK] Seq=1883 Ack=6160 Win=65280 Len=0"
"456823","13281.879157","163.117.139.71","104.18.26.90","59071","443","TCP","66","8014","59071  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"456827","13281.892319","104.18.26.90","163.117.139.71","443","59038","TCP","60","7981","443  >  59038 [FIN, ACK] Seq=6160 Ack=1884 Win=131072 Len=0"
"456828","13281.892404","163.117.139.71","104.18.26.90","59038","443","TCP","54","7981","59038  >  443 [ACK] Seq=1884 Ack=6161 Win=65280 Len=0"
"456829","13281.899122","104.18.26.90","163.117.139.71","443","59071","TCP","66","8014","443  >  59071 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"456830","13281.899268","163.117.139.71","104.18.26.90","59071","443","TCP","54","8014","59071  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"456831","13281.910514","163.117.139.71","104.18.26.90","59071","443","TLSv1.3","571","8014","Client Hello (SNI=api.deepseek.com)"
"456833","13281.930392","104.18.26.90","163.117.139.71","443","59071","TCP","60","8014","443  >  59071 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"456835","13281.933657","104.18.26.90","163.117.139.71","443","59071","TLSv1.3","1514","8014","Server Hello, Change Cipher Spec"
"456836","13281.933657","104.18.26.90","163.117.139.71","443","59071","TLSv1.3","1430","8014","Application Data"
"456837","13281.933789","163.117.139.71","104.18.26.90","59071","443","TCP","54","8014","59071  >  443 [ACK] Seq=518 Ack=2837 Win=65280 Len=0"
"456838","13281.939325","163.117.139.71","104.18.26.90","59071","443","TLSv1.3","134","8014","Change Cipher Spec, Application Data"
"456839","13281.939795","163.117.139.71","104.18.26.90","59071","443","TLSv1.3","822","8014","Application Data"
"456840","13281.939891","163.117.139.71","104.18.26.90","59071","443","TLSv1.3","482","8014","Application Data"
"456841","13281.959785","104.18.26.90","163.117.139.71","443","59071","TCP","60","8014","443  >  59071 [ACK] Seq=2837 Ack=1366 Win=131072 Len=0"
"456845","13282.001531","104.18.26.90","163.117.139.71","443","59071","TCP","60","8014","443  >  59071 [ACK] Seq=2837 Ack=1794 Win=131072 Len=0"
"456849","13282.238176","104.18.26.90","163.117.139.71","443","59071","TLSv1.3","1106","8014","Application Data, Application Data"
"456852","13282.293021","163.117.139.71","104.18.26.90","59071","443","TCP","54","8014","59071  >  443 [ACK] Seq=1794 Ack=3889 Win=64256 Len=0"
"457516","13308.511498","104.18.26.90","163.117.139.71","443","59071","TLSv1.3","1273","8014","Application Data"
"457517","13308.512185","104.18.26.90","163.117.139.71","443","59071","TLSv1.3","91","8014","Application Data"
"457518","13308.512185","104.18.26.90","163.117.139.71","443","59071","TLSv1.3","81","8014","Application Data"
"457519","13308.512258","163.117.139.71","104.18.26.90","59071","443","TCP","54","8014","59071  >  443 [ACK] Seq=1794 Ack=5172 Win=65280 Len=0"
"458011","13318.529270","163.117.139.71","104.18.26.90","59071","443","TCP","54","8014","59071  >  443 [FIN, ACK] Seq=1794 Ack=5172 Win=65280 Len=0"
"458012","13318.530260","163.117.139.71","104.18.26.90","59094","443","TCP","66","8034","59094  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"458013","13318.557377","104.18.26.90","163.117.139.71","443","59071","TCP","60","8014","443  >  59071 [FIN, ACK] Seq=5172 Ack=1795 Win=131072 Len=0"
"458014","13318.557377","104.18.26.90","163.117.139.71","443","59094","TCP","66","8034","443  >  59094 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"458015","13318.557461","163.117.139.71","104.18.26.90","59071","443","TCP","54","8014","59071  >  443 [ACK] Seq=1795 Ack=5173 Win=65280 Len=0"
"458016","13318.557570","163.117.139.71","104.18.26.90","59094","443","TCP","54","8034","59094  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"458017","13318.558516","163.117.139.71","104.18.26.90","59094","443","TLSv1.3","571","8034","Client Hello (SNI=api.deepseek.com)"
"458019","13318.578248","104.18.26.90","163.117.139.71","443","59094","TCP","60","8034","443  >  59094 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"458020","13318.583146","104.18.26.90","163.117.139.71","443","59094","TLSv1.3","1514","8034","Server Hello, Change Cipher Spec"
"458021","13318.583366","104.18.26.90","163.117.139.71","443","59094","TLSv1.3","1430","8034","Application Data"
"458022","13318.583408","163.117.139.71","104.18.26.90","59094","443","TCP","54","8034","59094  >  443 [ACK] Seq=518 Ack=2837 Win=65280 Len=0"
"458023","13318.588486","163.117.139.71","104.18.26.90","59094","443","TLSv1.3","134","8034","Change Cipher Spec, Application Data"
"458024","13318.588950","163.117.139.71","104.18.26.90","59094","443","TLSv1.3","822","8034","Application Data"
"458025","13318.589063","163.117.139.71","104.18.26.90","59094","443","TLSv1.3","476","8034","Application Data"
"458026","13318.608402","104.18.26.90","163.117.139.71","443","59094","TCP","60","8034","443  >  59094 [ACK] Seq=2837 Ack=1366 Win=131072 Len=0"
"458028","13318.668339","104.18.26.90","163.117.139.71","443","59094","TCP","60","8034","443  >  59094 [ACK] Seq=2837 Ack=1788 Win=131072 Len=0"
"458035","13318.896361","104.18.26.90","163.117.139.71","443","59094","TLSv1.3","1106","8034","Application Data, Application Data"
"458036","13318.956493","163.117.139.71","104.18.26.90","59094","443","TCP","54","8034","59094  >  443 [ACK] Seq=1788 Ack=3889 Win=64256 Len=0"
"458658","13338.134882","104.18.26.90","163.117.139.71","443","59094","TLSv1.3","997","8034","Application Data"
"458659","13338.134882","104.18.26.90","163.117.139.71","443","59094","TLSv1.3","91","8034","Application Data"
"458660","13338.134882","104.18.26.90","163.117.139.71","443","59094","TLSv1.3","81","8034","Application Data"
"458661","13338.135018","163.117.139.71","104.18.26.90","59094","443","TCP","54","8034","59094  >  443 [ACK] Seq=1788 Ack=4896 Win=65280 Len=0"
"458938","13348.152392","163.117.139.71","104.18.26.90","59094","443","TCP","54","8034","59094  >  443 [FIN, ACK] Seq=1788 Ack=4896 Win=65280 Len=0"
"458939","13348.153299","163.117.139.71","104.18.26.90","59112","443","TCP","66","8043","59112  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"458941","13348.172602","104.18.26.90","163.117.139.71","443","59094","TCP","60","8034","443  >  59094 [FIN, ACK] Seq=4896 Ack=1789 Win=131072 Len=0"
"458942","13348.172679","163.117.139.71","104.18.26.90","59094","443","TCP","54","8034","59094  >  443 [ACK] Seq=1789 Ack=4897 Win=65280 Len=0"
"458943","13348.172824","104.18.26.90","163.117.139.71","443","59112","TCP","66","8043","443  >  59112 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"458944","13348.172908","163.117.139.71","104.18.26.90","59112","443","TCP","54","8043","59112  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"458946","13348.196300","163.117.139.71","104.18.26.90","59112","443","TLSv1.3","571","8043","Client Hello (SNI=api.deepseek.com)"
"458947","13348.216273","104.18.26.90","163.117.139.71","443","59112","TCP","60","8043","443  >  59112 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"458948","13348.221334","104.18.26.90","163.117.139.71","443","59112","TLSv1.3","1514","8043","Server Hello, Change Cipher Spec"
"458949","13348.221601","104.18.26.90","163.117.139.71","443","59112","TLSv1.3","1429","8043","Application Data"
"458950","13348.221639","163.117.139.71","104.18.26.90","59112","443","TCP","54","8043","59112  >  443 [ACK] Seq=518 Ack=2836 Win=65280 Len=0"
"458951","13348.226893","163.117.139.71","104.18.26.90","59112","443","TLSv1.3","134","8043","Change Cipher Spec, Application Data"
"458952","13348.227354","163.117.139.71","104.18.26.90","59112","443","TLSv1.3","822","8043","Application Data"
"458953","13348.227448","163.117.139.71","104.18.26.90","59112","443","TLSv1.3","386","8043","Application Data"
"458955","13348.247065","104.18.26.90","163.117.139.71","443","59112","TCP","60","8043","443  >  59112 [ACK] Seq=2836 Ack=1366 Win=131072 Len=0"
"458957","13348.287955","104.18.26.90","163.117.139.71","443","59112","TCP","60","8043","443  >  59112 [ACK] Seq=2836 Ack=1698 Win=131072 Len=0"
"458962","13348.559314","104.18.26.90","163.117.139.71","443","59112","TLSv1.3","1106","8043","Application Data, Application Data"
"458964","13348.611850","163.117.139.71","104.18.26.90","59112","443","TCP","54","8043","59112  >  443 [ACK] Seq=1698 Ack=3888 Win=64256 Len=0"
"459555","13370.575918","104.18.26.90","163.117.139.71","443","59112","TLSv1.3","1149","8043","Application Data"
"459556","13370.575918","104.18.26.90","163.117.139.71","443","59112","TLSv1.3","81","8043","Application Data"
"459557","13370.576093","163.117.139.71","104.18.26.90","59112","443","TCP","54","8043","59112  >  443 [ACK] Seq=1698 Ack=5010 Win=65280 Len=0"
"459808","13380.593092","163.117.139.71","104.18.26.90","59112","443","TCP","54","8043","59112  >  443 [FIN, ACK] Seq=1698 Ack=5010 Win=65280 Len=0"
"459809","13380.593968","163.117.139.71","104.18.26.90","59130","443","TCP","66","8067","59130  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"459812","13380.613529","104.18.26.90","163.117.139.71","443","59130","TCP","66","8067","443  >  59130 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"459813","13380.613686","163.117.139.71","104.18.26.90","59130","443","TCP","54","8067","59130  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"459814","13380.614005","104.18.26.90","163.117.139.71","443","59112","TCP","60","8043","443  >  59112 [FIN, ACK] Seq=5010 Ack=1699 Win=131072 Len=0"
"459815","13380.614076","163.117.139.71","104.18.26.90","59112","443","TCP","54","8043","59112  >  443 [ACK] Seq=1699 Ack=5011 Win=65280 Len=0"
"459816","13380.614590","163.117.139.71","104.18.26.90","59130","443","TLSv1.3","571","8067","Client Hello (SNI=api.deepseek.com)"
"459817","13380.634419","104.18.26.90","163.117.139.71","443","59130","TCP","60","8067","443  >  59130 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"459819","13380.637884","104.18.26.90","163.117.139.71","443","59130","TLSv1.3","1514","8067","Server Hello, Change Cipher Spec"
"459820","13380.638014","104.18.26.90","163.117.139.71","443","59130","TLSv1.3","1430","8067","Application Data"
"459821","13380.638040","163.117.139.71","104.18.26.90","59130","443","TCP","54","8067","59130  >  443 [ACK] Seq=518 Ack=2837 Win=65280 Len=0"
"459822","13380.643598","163.117.139.71","104.18.26.90","59130","443","TLSv1.3","134","8067","Change Cipher Spec, Application Data"
"459823","13380.644060","163.117.139.71","104.18.26.90","59130","443","TLSv1.3","822","8067","Application Data"
"459824","13380.644159","163.117.139.71","104.18.26.90","59130","443","TLSv1.3","366","8067","Application Data"
"459825","13380.663649","104.18.26.90","163.117.139.71","443","59130","TCP","60","8067","443  >  59130 [ACK] Seq=2837 Ack=1366 Win=131072 Len=0"
"459826","13380.705313","104.18.26.90","163.117.139.71","443","59130","TCP","60","8067","443  >  59130 [ACK] Seq=2837 Ack=1678 Win=131072 Len=0"
"459832","13380.985404","104.18.26.90","163.117.139.71","443","59130","TLSv1.3","1106","8067","Application Data, Application Data"
"459833","13381.037811","163.117.139.71","104.18.26.90","59130","443","TCP","54","8067","59130  >  443 [ACK] Seq=1678 Ack=3889 Win=64256 Len=0"
"460166","13393.999317","104.18.26.90","163.117.139.71","443","59130","TLSv1.3","764","8067","Application Data"
"460167","13394.000522","104.18.26.90","163.117.139.71","443","59130","TLSv1.3","91","8067","Application Data"
"460168","13394.000522","104.18.26.90","163.117.139.71","443","59130","TLSv1.3","81","8067","Application Data"
"460169","13394.000604","163.117.139.71","104.18.26.90","59130","443","TCP","54","8067","59130  >  443 [ACK] Seq=1678 Ack=4663 Win=65280 Len=0"
"460545","13404.017905","163.117.139.71","104.18.26.90","59130","443","TCP","54","8067","59130  >  443 [FIN, ACK] Seq=1678 Ack=4663 Win=65280 Len=0"
"460546","13404.018792","163.117.139.71","104.18.26.90","59146","443","TCP","66","8077","59146  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"460547","13404.040674","104.18.26.90","163.117.139.71","443","59130","TCP","60","8067","443  >  59130 [FIN, ACK] Seq=4663 Ack=1679 Win=131072 Len=0"
"460548","13404.040674","104.18.26.90","163.117.139.71","443","59146","TCP","66","8077","443  >  59146 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"460549","13404.040763","163.117.139.71","104.18.26.90","59130","443","TCP","54","8067","59130  >  443 [ACK] Seq=1679 Ack=4664 Win=65280 Len=0"
"460550","13404.040909","163.117.139.71","104.18.26.90","59146","443","TCP","54","8077","59146  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"460551","13404.041652","163.117.139.71","104.18.26.90","59146","443","TLSv1.3","571","8077","Client Hello (SNI=api.deepseek.com)"
"460553","13404.061536","104.18.26.90","163.117.139.71","443","59146","TCP","60","8077","443  >  59146 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"460555","13404.064195","104.18.26.90","163.117.139.71","443","59146","TLSv1.3","1514","8077","Server Hello, Change Cipher Spec"
"460556","13404.064195","104.18.26.90","163.117.139.71","443","59146","TLSv1.3","1429","8077","Application Data"
"460557","13404.064345","163.117.139.71","104.18.26.90","59146","443","TCP","54","8077","59146  >  443 [ACK] Seq=518 Ack=2836 Win=65280 Len=0"
"460558","13404.069354","163.117.139.71","104.18.26.90","59146","443","TLSv1.3","134","8077","Change Cipher Spec, Application Data"
"460559","13404.069844","163.117.139.71","104.18.26.90","59146","443","TLSv1.3","822","8077","Application Data"
"460560","13404.069950","163.117.139.71","104.18.26.90","59146","443","TLSv1.3","566","8077","Application Data"
"460562","13404.089550","104.18.26.90","163.117.139.71","443","59146","TCP","60","8077","443  >  59146 [ACK] Seq=2836 Ack=1366 Win=131072 Len=0"
"460568","13404.131505","104.18.26.90","163.117.139.71","443","59146","TCP","60","8077","443  >  59146 [ACK] Seq=2836 Ack=1878 Win=131072 Len=0"
"460571","13404.359554","104.18.26.90","163.117.139.71","443","59146","TLSv1.3","1106","8077","Application Data, Application Data"
"460572","13404.408009","163.117.139.71","104.18.26.90","59146","443","TCP","54","8077","59146  >  443 [ACK] Seq=1878 Ack=3888 Win=64256 Len=0"
"461505","13435.877883","104.18.26.90","163.117.139.71","443","59146","TLSv1.3","993","8077","Application Data"
"461506","13435.877883","104.18.26.90","163.117.139.71","443","59146","TLSv1.3","544","8077","Application Data"
"461507","13435.878014","163.117.139.71","104.18.26.90","59146","443","TCP","54","8077","59146  >  443 [ACK] Seq=1878 Ack=5317 Win=65280 Len=0"
"461508","13435.878084","104.18.26.90","163.117.139.71","443","59146","TLSv1.3","91","8077","Application Data"
"461509","13435.878269","104.18.26.90","163.117.139.71","443","59146","TLSv1.3","81","8077","Application Data"
"461510","13435.878291","163.117.139.71","104.18.26.90","59146","443","TCP","54","8077","59146  >  443 [ACK] Seq=1878 Ack=5381 Win=65280 Len=0"
"461801","13445.896848","163.117.139.71","104.18.26.90","59146","443","TCP","54","8077","59146  >  443 [FIN, ACK] Seq=1878 Ack=5381 Win=65280 Len=0"
"461803","13445.897809","163.117.139.71","104.18.26.90","59171","443","TCP","66","8102","59171  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"461804","13445.916674","104.18.26.90","163.117.139.71","443","59146","TCP","60","8077","443  >  59146 [FIN, ACK] Seq=5381 Ack=1879 Win=131072 Len=0"
"461805","13445.916752","163.117.139.71","104.18.26.90","59146","443","TCP","54","8077","59146  >  443 [ACK] Seq=1879 Ack=5382 Win=65280 Len=0"
"461806","13445.917095","104.18.26.90","163.117.139.71","443","59171","TCP","66","8102","443  >  59171 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"461807","13445.917209","163.117.139.71","104.18.26.90","59171","443","TCP","54","8102","59171  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"461808","13445.940195","163.117.139.71","104.18.26.90","59171","443","TLSv1.3","571","8102","Client Hello (SNI=api.deepseek.com)"
"461809","13445.960145","104.18.26.90","163.117.139.71","443","59171","TCP","60","8102","443  >  59171 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"461810","13445.964886","104.18.26.90","163.117.139.71","443","59171","TLSv1.3","1514","8102","Server Hello, Change Cipher Spec"
"461811","13445.964886","104.18.26.90","163.117.139.71","443","59171","TLSv1.3","1429","8102","Application Data"
"461812","13445.965025","163.117.139.71","104.18.26.90","59171","443","TCP","54","8102","59171  >  443 [ACK] Seq=518 Ack=2836 Win=65280 Len=0"
"461813","13445.970035","163.117.139.71","104.18.26.90","59171","443","TLSv1.3","134","8102","Change Cipher Spec, Application Data"
"461814","13445.970495","163.117.139.71","104.18.26.90","59171","443","TLSv1.3","822","8102","Application Data"
"461815","13445.970584","163.117.139.71","104.18.26.90","59171","443","TLSv1.3","579","8102","Application Data"
"461816","13445.990272","104.18.26.90","163.117.139.71","443","59171","TCP","60","8102","443  >  59171 [ACK] Seq=2836 Ack=1366 Win=131072 Len=0"
"461819","13446.031802","104.18.26.90","163.117.139.71","443","59171","TCP","60","8102","443  >  59171 [ACK] Seq=2836 Ack=1891 Win=131072 Len=0"
"461839","13446.812899","104.18.26.90","163.117.139.71","443","59171","TLSv1.3","1106","8102","Application Data, Application Data"
"461842","13446.859092","163.117.139.71","104.18.26.90","59171","443","TCP","54","8102","59171  >  443 [ACK] Seq=1891 Ack=3888 Win=64256 Len=0"
"463519","13506.825167","104.18.26.90","163.117.139.71","443","59171","TLSv1.3","88","8102","Application Data"
"463520","13506.873189","163.117.139.71","104.18.26.90","59171","443","TCP","54","8102","59171  >  443 [ACK] Seq=1891 Ack=3922 Win=64256 Len=0"
"464595","13531.640148","104.18.26.90","163.117.139.71","443","59171","TLSv1.3","1445","8102","Application Data"
"464596","13531.640148","104.18.26.90","163.117.139.71","443","59171","TLSv1.3","1330","8102","Application Data"
"464597","13531.640317","163.117.139.71","104.18.26.90","59171","443","TCP","54","8102","59171  >  443 [ACK] Seq=1891 Ack=6589 Win=65280 Len=0"
"464598","13531.640422","104.18.26.90","163.117.139.71","443","59171","TLSv1.3","91","8102","Application Data"
"464599","13531.640422","104.18.26.90","163.117.139.71","443","59171","TLSv1.3","81","8102","Application Data"
"464600","13531.640460","163.117.139.71","104.18.26.90","59171","443","TCP","54","8102","59171  >  443 [ACK] Seq=1891 Ack=6653 Win=65280 Len=0"
"464920","13541.658985","163.117.139.71","104.18.26.90","59171","443","TCP","54","8102","59171  >  443 [FIN, ACK] Seq=1891 Ack=6653 Win=65280 Len=0"
"464922","13541.678772","104.18.26.90","163.117.139.71","443","59171","TCP","60","8102","443  >  59171 [FIN, ACK] Seq=6653 Ack=1892 Win=131072 Len=0"
"464923","13541.678887","163.117.139.71","104.18.26.90","59171","443","TCP","54","8102","59171  >  443 [ACK] Seq=1892 Ack=6654 Win=65280 Len=0"
"464926","13541.695005","163.117.139.71","104.18.26.90","59232","443","TCP","66","8158","59232  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"464928","13541.714267","104.18.26.90","163.117.139.71","443","59232","TCP","66","8158","443  >  59232 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"464929","13541.714444","163.117.139.71","104.18.26.90","59232","443","TCP","54","8158","59232  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"464930","13541.736524","163.117.139.71","104.18.26.90","59232","443","TLSv1.3","571","8158","Client Hello (SNI=api.deepseek.com)"
"464932","13541.756194","104.18.26.90","163.117.139.71","443","59232","TCP","60","8158","443  >  59232 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"464933","13541.759557","104.18.26.90","163.117.139.71","443","59232","TLSv1.3","1514","8158","Server Hello, Change Cipher Spec"
"464934","13541.759557","104.18.26.90","163.117.139.71","443","59232","TLSv1.3","1429","8158","Application Data"
"464935","13541.759708","163.117.139.71","104.18.26.90","59232","443","TCP","54","8158","59232  >  443 [ACK] Seq=518 Ack=2836 Win=65280 Len=0"
"464936","13541.764491","163.117.139.71","104.18.26.90","59232","443","TLSv1.3","134","8158","Change Cipher Spec, Application Data"
"464937","13541.764938","163.117.139.71","104.18.26.90","59232","443","TLSv1.3","822","8158","Application Data"
"464938","13541.765031","163.117.139.71","104.18.26.90","59232","443","TLSv1.3","387","8158","Application Data"
"464939","13541.784627","104.18.26.90","163.117.139.71","443","59232","TCP","60","8158","443  >  59232 [ACK] Seq=2836 Ack=1366 Win=131072 Len=0"
"464940","13541.824690","104.18.26.90","163.117.139.71","443","59232","TCP","60","8158","443  >  59232 [ACK] Seq=2836 Ack=1699 Win=131072 Len=0"
"464944","13542.067953","104.18.26.90","163.117.139.71","443","59232","TLSv1.3","1106","8158","Application Data, Application Data"
"464945","13542.114785","163.117.139.71","104.18.26.90","59232","443","TCP","54","8158","59232  >  443 [ACK] Seq=1699 Ack=3888 Win=64256 Len=0"
"465655","13568.438321","104.18.26.90","163.117.139.71","443","59232","TLSv1.3","1305","8158","Application Data"
"465656","13568.439282","104.18.26.90","163.117.139.71","443","59232","TLSv1.3","91","8158","Application Data"
"465657","13568.439282","104.18.26.90","163.117.139.71","443","59232","TLSv1.3","81","8158","Application Data"
"465658","13568.439329","163.117.139.71","104.18.26.90","59232","443","TCP","54","8158","59232  >  443 [ACK] Seq=1699 Ack=5203 Win=65280 Len=0"
"465939","13578.457197","163.117.139.71","104.18.26.90","59232","443","TCP","54","8158","59232  >  443 [FIN, ACK] Seq=1699 Ack=5203 Win=65280 Len=0"
"465940","13578.458223","163.117.139.71","104.18.26.90","59253","443","TCP","66","8187","59253  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"465941","13578.477708","104.18.26.90","163.117.139.71","443","59253","TCP","66","8187","443  >  59253 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"465942","13578.477708","104.18.26.90","163.117.139.71","443","59232","TCP","60","8158","443  >  59232 [FIN, ACK] Seq=5203 Ack=1700 Win=131072 Len=0"
"465943","13578.477914","163.117.139.71","104.18.26.90","59232","443","TCP","54","8158","59232  >  443 [ACK] Seq=1700 Ack=5204 Win=65280 Len=0"
"465944","13578.477955","163.117.139.71","104.18.26.90","59253","443","TCP","54","8187","59253  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"465945","13578.479059","163.117.139.71","104.18.26.90","59253","443","TLSv1.3","571","8187","Client Hello (SNI=api.deepseek.com)"
"465946","13578.498647","104.18.26.90","163.117.139.71","443","59253","TCP","60","8187","443  >  59253 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"465947","13578.502128","104.18.26.90","163.117.139.71","443","59253","TLSv1.3","1514","8187","Server Hello, Change Cipher Spec"
"465948","13578.502128","104.18.26.90","163.117.139.71","443","59253","TLSv1.3","1428","8187","Application Data"
"465949","13578.502294","163.117.139.71","104.18.26.90","59253","443","TCP","54","8187","59253  >  443 [ACK] Seq=518 Ack=2835 Win=65280 Len=0"
"465950","13578.507516","163.117.139.71","104.18.26.90","59253","443","TLSv1.3","134","8187","Change Cipher Spec, Application Data"
"465951","13578.507979","163.117.139.71","104.18.26.90","59253","443","TLSv1.3","822","8187","Application Data"
"465952","13578.508090","163.117.139.71","104.18.26.90","59253","443","TLSv1.3","536","8187","Application Data"
"465954","13578.528079","104.18.26.90","163.117.139.71","443","59253","TCP","60","8187","443  >  59253 [ACK] Seq=2835 Ack=1848 Win=131072 Len=0"
"465962","13578.795042","104.18.26.90","163.117.139.71","443","59253","TLSv1.3","1106","8187","Application Data, Application Data"
"465965","13578.844610","163.117.139.71","104.18.26.90","59253","443","TCP","54","8187","59253  >  443 [ACK] Seq=1848 Ack=3887 Win=64256 Len=0"
"466903","13611.370149","104.18.26.90","163.117.139.71","443","59253","TLSv1.3","1366","8187","Application Data"
"466904","13611.370149","104.18.26.90","163.117.139.71","443","59253","TLSv1.3","91","8187","Application Data"
"466905","13611.370149","104.18.26.90","163.117.139.71","443","59253","TLSv1.3","81","8187","Application Data"
"466906","13611.370253","163.117.139.71","104.18.26.90","59253","443","TCP","54","8187","59253  >  443 [ACK] Seq=1848 Ack=5263 Win=65280 Len=0"
