"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","Stream index","Info"
"111623","4545.449679","127.0.0.1","127.0.0.1","3836","61940","TCP","44","541","3836  >  61940 [ACK] Seq=1 Ack=505 Win=65024 Len=0"
"111744","4550.078658","127.0.0.1","127.0.0.1","3836","61940","TCP","211","541","3836  >  61940 [PSH, ACK] Seq=1 Ack=505 Win=65024 Len=167 [TCP PDU reassembled in 111746]"
"111745","4550.078724","127.0.0.1","127.0.0.1","61940","3836","TCP","44","541","61940  >  3836 [ACK] Seq=505 Ack=168 Win=65280 Len=0"
"111746","4550.078760","127.0.0.1","127.0.0.1","3836","61940","HTTP/JSON","1200","541","HTTP/1.1 200 OK , JSON (application/json)"
"111747","4550.078777","127.0.0.1","127.0.0.1","61940","3836","TCP","44","541","61940  >  3836 [ACK] Seq=505 Ack=1324 Win=64000 Len=0"
"111748","4550.079354","127.0.0.1","127.0.0.1","61940","3836","TCP","44","541","61940  >  3836 [FIN, ACK] Seq=505 Ack=1324 Win=64000 Len=0"
"111749","4550.079401","127.0.0.1","127.0.0.1","3836","61940","TCP","44","541","3836  >  61940 [ACK] Seq=1324 Ack=506 Win=65024 Len=0"
"111750","4550.082376","127.0.0.1","127.0.0.1","3836","61940","TCP","44","541","3836  >  61940 [FIN, ACK] Seq=1324 Ack=506 Win=65024 Len=0"
"111751","4550.082413","127.0.0.1","127.0.0.1","61940","3836","TCP","44","541","61940  >  3836 [ACK] Seq=506 Ack=1325 Win=64000 Len=0"
"112077","4560.083503","127.0.0.1","127.0.0.1","61956","3836","TCP","56","548","61956  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"112078","4560.083593","127.0.0.1","127.0.0.1","3836","61956","TCP","56","548","3836  >  61956 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"112079","4560.083610","127.0.0.1","127.0.0.1","61956","3836","TCP","44","548","61956  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"112080","4560.083643","127.0.0.1","127.0.0.1","61956","3836","HTTP","528","548","GET /respond?query=A%20football%20team%20has%20105%20members.%20%20There%20are%20twice%20as%20many%20players%20on%20the%20offense%20as%20there%20is%20on%20the%20defense.%20There%20is%20half%20the%20number%20of%20players%20on%20the%20special%20teams%20as%20there%20is%20on%20the%20defense.%20%20How%20many%20players%20are%20on%20the%20defense%3F HTTP/1.1 "
"112081","4560.083652","127.0.0.1","127.0.0.1","3836","61956","TCP","44","548","3836  >  61956 [ACK] Seq=1 Ack=485 Win=65024 Len=0"
"112176","4564.048504","127.0.0.1","127.0.0.1","3836","61956","TCP","211","548","3836  >  61956 [PSH, ACK] Seq=1 Ack=485 Win=65024 Len=167 [TCP PDU reassembled in 112178]"
"112177","4564.048543","127.0.0.1","127.0.0.1","61956","3836","TCP","44","548","61956  >  3836 [ACK] Seq=485 Ack=168 Win=65280 Len=0"
"112178","4564.048566","127.0.0.1","127.0.0.1","3836","61956","HTTP/JSON","1081","548","HTTP/1.1 200 OK , JSON (application/json)"
"112179","4564.048578","127.0.0.1","127.0.0.1","61956","3836","TCP","44","548","61956  >  3836 [ACK] Seq=485 Ack=1205 Win=64256 Len=0"
"112180","4564.048945","127.0.0.1","127.0.0.1","61956","3836","TCP","44","548","61956  >  3836 [FIN, ACK] Seq=485 Ack=1205 Win=64256 Len=0"
"112181","4564.048975","127.0.0.1","127.0.0.1","3836","61956","TCP","44","548","3836  >  61956 [ACK] Seq=1205 Ack=486 Win=65024 Len=0"
"112182","4564.050956","127.0.0.1","127.0.0.1","3836","61956","TCP","44","548","3836  >  61956 [FIN, ACK] Seq=1205 Ack=486 Win=65024 Len=0"
"112183","4564.050987","127.0.0.1","127.0.0.1","61956","3836","TCP","44","548","61956  >  3836 [ACK] Seq=486 Ack=1206 Win=64256 Len=0"
"112391","4574.052942","127.0.0.1","127.0.0.1","61962","3836","TCP","56","549","61962  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"112392","4574.053030","127.0.0.1","127.0.0.1","3836","61962","TCP","56","549","3836  >  61962 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"112393","4574.053046","127.0.0.1","127.0.0.1","61962","3836","TCP","44","549","61962  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"112394","4574.053075","127.0.0.1","127.0.0.1","61962","3836","HTTP","526","549","GET /respond?query=Martha%20is%20planning%20her%20Christmas%20party.%20She%20invited%202%20families%20with%206%20people%20and%203%20families%20with%204%20people.%208%20people%20couldn%27t%20come%20due%20to%20illness%2C%20and%201/4%20that%20number%20had%20previous%20commitments.%20How%20many%20people%20show%20up%20for%20Martha%27s%20party%3F HTTP/1.1 "
"112395","4574.053083","127.0.0.1","127.0.0.1","3836","61962","TCP","44","549","3836  >  61962 [ACK] Seq=1 Ack=483 Win=65024 Len=0"
"112572","4579.218651","127.0.0.1","127.0.0.1","3836","61962","TCP","211","549","3836  >  61962 [PSH, ACK] Seq=1 Ack=483 Win=65024 Len=167 [TCP PDU reassembled in 112574]"
"112573","4579.218671","127.0.0.1","127.0.0.1","61962","3836","TCP","44","549","61962  >  3836 [ACK] Seq=483 Ack=168 Win=65280 Len=0"
"112574","4579.218684","127.0.0.1","127.0.0.1","3836","61962","HTTP/JSON","1373","549","HTTP/1.1 200 OK , JSON (application/json)"
"112575","4579.218693","127.0.0.1","127.0.0.1","61962","3836","TCP","44","549","61962  >  3836 [ACK] Seq=483 Ack=1497 Win=64000 Len=0"
"112576","4579.218923","127.0.0.1","127.0.0.1","61962","3836","TCP","44","549","61962  >  3836 [FIN, ACK] Seq=483 Ack=1497 Win=64000 Len=0"
"112577","4579.218941","127.0.0.1","127.0.0.1","3836","61962","TCP","44","549","3836  >  61962 [ACK] Seq=1497 Ack=484 Win=65024 Len=0"
"112578","4579.220375","127.0.0.1","127.0.0.1","3836","61962","TCP","44","549","3836  >  61962 [FIN, ACK] Seq=1497 Ack=484 Win=65024 Len=0"
"112579","4579.220397","127.0.0.1","127.0.0.1","61962","3836","TCP","44","549","61962  >  3836 [ACK] Seq=484 Ack=1498 Win=64000 Len=0"
"112788","4589.222915","127.0.0.1","127.0.0.1","61967","3836","TCP","56","551","61967  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"112789","4589.223004","127.0.0.1","127.0.0.1","3836","61967","TCP","56","551","3836  >  61967 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"112790","4589.223021","127.0.0.1","127.0.0.1","61967","3836","TCP","44","551","61967  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"112791","4589.223054","127.0.0.1","127.0.0.1","61967","3836","HTTP","565","551","GET /respond?query=Solomon%20bought%2020%20marbles%20from%20his%20friend%20Johanna%20and%20added%20them%20to%20a%20store%20that%20had%2050.%20If%20his%20father%20also%20gave%20him%202/5%20times%20as%20many%20marbles%20as%20he%20bought%20from%20Johanna%2C%20and%20each%20marble%20weighs%202kgs%2C%20calculate%20the%20total%20weight%20of%20marbles%20Solomon%20has%20in%20the%20store. HTTP/1.1 "
"112792","4589.223064","127.0.0.1","127.0.0.1","3836","61967","TCP","44","551","3836  >  61967 [ACK] Seq=1 Ack=522 Win=64768 Len=0"
"112893","4593.629877","127.0.0.1","127.0.0.1","3836","61967","TCP","211","551","3836  >  61967 [PSH, ACK] Seq=1 Ack=522 Win=64768 Len=167 [TCP PDU reassembled in 112895]"
"112894","4593.629897","127.0.0.1","127.0.0.1","61967","3836","TCP","44","551","61967  >  3836 [ACK] Seq=522 Ack=168 Win=65280 Len=0"
"112895","4593.629985","127.0.0.1","127.0.0.1","3836","61967","HTTP/JSON","1101","551","HTTP/1.1 200 OK , JSON (application/json)"
"112896","4593.630004","127.0.0.1","127.0.0.1","61967","3836","TCP","44","551","61967  >  3836 [ACK] Seq=522 Ack=1225 Win=64256 Len=0"
"112897","4593.630183","127.0.0.1","127.0.0.1","61967","3836","TCP","44","551","61967  >  3836 [FIN, ACK] Seq=522 Ack=1225 Win=64256 Len=0"
"112898","4593.630200","127.0.0.1","127.0.0.1","3836","61967","TCP","44","551","3836  >  61967 [ACK] Seq=1225 Ack=523 Win=64768 Len=0"
"112899","4593.631342","127.0.0.1","127.0.0.1","3836","61967","TCP","44","551","3836  >  61967 [FIN, ACK] Seq=1225 Ack=523 Win=64768 Len=0"
"112900","4593.631359","127.0.0.1","127.0.0.1","61967","3836","TCP","44","551","61967  >  3836 [ACK] Seq=523 Ack=1226 Win=64256 Len=0"
"113109","4603.633938","127.0.0.1","127.0.0.1","61971","3836","TCP","56","552","61971  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"113110","4603.634090","127.0.0.1","127.0.0.1","3836","61971","TCP","56","552","3836  >  61971 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"113111","4603.634116","127.0.0.1","127.0.0.1","61971","3836","TCP","44","552","61971  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"113112","4603.634173","127.0.0.1","127.0.0.1","61971","3836","HTTP","391","552","GET /respond?query=John%20fills%20a%206%20foot%20by%204%20foot%20pool%20that%20is%205%20feet%20deep.%20%20It%20cost%20%24.1%20per%20cubic%20foot%20to%20fill.%20%20How%20much%20does%20it%20cost%20to%20fill%3F HTTP/1.1 "
"113113","4603.634185","127.0.0.1","127.0.0.1","3836","61971","TCP","44","552","3836  >  61971 [ACK] Seq=1 Ack=348 Win=65024 Len=0"
"113234","4606.929757","127.0.0.1","127.0.0.1","3836","61971","TCP","210","552","3836  >  61971 [PSH, ACK] Seq=1 Ack=348 Win=65024 Len=166 [TCP PDU reassembled in 113236]"
"113235","4606.929789","127.0.0.1","127.0.0.1","61971","3836","TCP","44","552","61971  >  3836 [ACK] Seq=348 Ack=167 Win=65280 Len=0"
"113236","4606.929813","127.0.0.1","127.0.0.1","3836","61971","HTTP/JSON","808","552","HTTP/1.1 200 OK , JSON (application/json)"
"113237","4606.929827","127.0.0.1","127.0.0.1","61971","3836","TCP","44","552","61971  >  3836 [ACK] Seq=348 Ack=931 Win=64512 Len=0"
"113238","4606.930192","127.0.0.1","127.0.0.1","61971","3836","TCP","44","552","61971  >  3836 [FIN, ACK] Seq=348 Ack=931 Win=64512 Len=0"
"113239","4606.930220","127.0.0.1","127.0.0.1","3836","61971","TCP","44","552","3836  >  61971 [ACK] Seq=931 Ack=349 Win=65024 Len=0"
"113240","4606.932105","127.0.0.1","127.0.0.1","3836","61971","TCP","44","552","3836  >  61971 [FIN, ACK] Seq=931 Ack=349 Win=65024 Len=0"
"113241","4606.932126","127.0.0.1","127.0.0.1","61971","3836","TCP","44","552","61971  >  3836 [ACK] Seq=349 Ack=932 Win=64512 Len=0"
"113586","4616.933998","127.0.0.1","127.0.0.1","61987","3836","TCP","56","559","61987  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"113587","4616.934089","127.0.0.1","127.0.0.1","3836","61987","TCP","56","559","3836  >  61987 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"113588","4616.934105","127.0.0.1","127.0.0.1","61987","3836","TCP","44","559","61987  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"113589","4616.934137","127.0.0.1","127.0.0.1","61987","3836","HTTP","463","559","GET /respond?query=If%20a%20classroom%20has%203%20times%20as%20many%20girls%20as%20they%20do%20boys%2C%20and%201/10%20as%20many%20nongendered%20children%20as%20they%20do%20boys%2C%20and%20the%20classroom%20has%2030%20boys.%20%20How%20many%20total%20children%20does%20it%20have%3F HTTP/1.1 "
"113590","4616.934144","127.0.0.1","127.0.0.1","3836","61987","TCP","44","559","3836  >  61987 [ACK] Seq=1 Ack=420 Win=65024 Len=0"
"113679","4620.713907","127.0.0.1","127.0.0.1","3836","61987","TCP","210","559","3836  >  61987 [PSH, ACK] Seq=1 Ack=420 Win=65024 Len=166 [TCP PDU reassembled in 113681]"
"113680","4620.713961","127.0.0.1","127.0.0.1","61987","3836","TCP","44","559","61987  >  3836 [ACK] Seq=420 Ack=167 Win=65280 Len=0"
"113681","4620.713995","127.0.0.1","127.0.0.1","3836","61987","HTTP/JSON","1035","559","HTTP/1.1 200 OK , JSON (application/json)"
"113682","4620.714010","127.0.0.1","127.0.0.1","61987","3836","TCP","44","559","61987  >  3836 [ACK] Seq=420 Ack=1158 Win=64256 Len=0"
"113683","4620.714709","127.0.0.1","127.0.0.1","61987","3836","TCP","44","559","61987  >  3836 [FIN, ACK] Seq=420 Ack=1158 Win=64256 Len=0"
"113684","4620.714759","127.0.0.1","127.0.0.1","3836","61987","TCP","44","559","3836  >  61987 [ACK] Seq=1158 Ack=421 Win=65024 Len=0"
"113685","4620.718588","127.0.0.1","127.0.0.1","3836","61987","TCP","44","559","3836  >  61987 [FIN, ACK] Seq=1158 Ack=421 Win=65024 Len=0"
"113686","4620.718619","127.0.0.1","127.0.0.1","61987","3836","TCP","44","559","61987  >  3836 [ACK] Seq=421 Ack=1159 Win=64256 Len=0"
"113909","4630.719649","127.0.0.1","127.0.0.1","61991","3836","TCP","56","560","61991  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"113910","4630.719737","127.0.0.1","127.0.0.1","3836","61991","TCP","56","560","3836  >  61991 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"113911","4630.719755","127.0.0.1","127.0.0.1","61991","3836","TCP","44","560","61991  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"113912","4630.719792","127.0.0.1","127.0.0.1","61991","3836","HTTP","673","560","GET /respond?query=The%20ratio%20of%20the%20electric%20poles%20and%20electric%20wires%20needed%20to%20connect%20and%20supply%20the%20electricity%20in%20a%20certain%20neighborhood%20is%201%3A3.%20If%20the%20total%20number%20of%20electric%20wires%20needed%20to%20connect%20the%20electricity%20in%20the%20neighborhood%20is%2045%2C%20calculate%20the%20total%20number%20of%20electric%20poles%20required%20by%20an%20electric%20company%20to%20supply%20the%20electricity%20in%20the%20neighborhood. HTTP/1.1 "
"113913","4630.719807","127.0.0.1","127.0.0.1","3836","61991","TCP","44","560","3836  >  61991 [ACK] Seq=1 Ack=630 Win=64768 Len=0"
"113948","4633.566828","127.0.0.1","127.0.0.1","3836","61991","TCP","210","560","3836  >  61991 [PSH, ACK] Seq=1 Ack=630 Win=64768 Len=166 [TCP PDU reassembled in 113950]"
"113949","4633.566848","127.0.0.1","127.0.0.1","61991","3836","TCP","44","560","61991  >  3836 [ACK] Seq=630 Ack=167 Win=65280 Len=0"
"113950","4633.566861","127.0.0.1","127.0.0.1","3836","61991","HTTP/JSON","645","560","HTTP/1.1 200 OK , JSON (application/json)"
"113951","4633.566869","127.0.0.1","127.0.0.1","61991","3836","TCP","44","560","61991  >  3836 [ACK] Seq=630 Ack=768 Win=64768 Len=0"
"113952","4633.567098","127.0.0.1","127.0.0.1","61991","3836","TCP","44","560","61991  >  3836 [FIN, ACK] Seq=630 Ack=768 Win=64768 Len=0"
"113953","4633.567115","127.0.0.1","127.0.0.1","3836","61991","TCP","44","560","3836  >  61991 [ACK] Seq=768 Ack=631 Win=64768 Len=0"
"113954","4633.568235","127.0.0.1","127.0.0.1","3836","61991","TCP","44","560","3836  >  61991 [FIN, ACK] Seq=768 Ack=631 Win=64768 Len=0"
"113955","4633.568253","127.0.0.1","127.0.0.1","61991","3836","TCP","44","560","61991  >  3836 [ACK] Seq=631 Ack=769 Win=64768 Len=0"
"114317","4643.569584","127.0.0.1","127.0.0.1","62010","3836","TCP","56","568","62010  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"114318","4643.569671","127.0.0.1","127.0.0.1","3836","62010","TCP","56","568","3836  >  62010 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"114319","4643.569684","127.0.0.1","127.0.0.1","62010","3836","TCP","44","568","62010  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"114320","4643.569713","127.0.0.1","127.0.0.1","62010","3836","HTTP","451","568","GET /respond?query=At%20the%20beginning%20of%20the%20party%2C%20there%20were%2025%20men%20and%2015%20women.%20After%20an%20hour%2C%201/4%20of%20the%20total%20number%20of%20people%20left.%20How%20many%20women%20are%20left%20if%2022%20men%20stayed%20at%20the%20party%3F HTTP/1.1 "
"114321","4643.569719","127.0.0.1","127.0.0.1","3836","62010","TCP","44","568","3836  >  62010 [ACK] Seq=1 Ack=408 Win=65024 Len=0"
"114423","4648.661378","127.0.0.1","127.0.0.1","3836","62010","TCP","211","568","3836  >  62010 [PSH, ACK] Seq=1 Ack=408 Win=65024 Len=167 [TCP PDU reassembled in 114425]"
"114424","4648.661422","127.0.0.1","127.0.0.1","62010","3836","TCP","44","568","62010  >  3836 [ACK] Seq=408 Ack=168 Win=65280 Len=0"
"114425","4648.661449","127.0.0.1","127.0.0.1","3836","62010","HTTP/JSON","1382","568","HTTP/1.1 200 OK , JSON (application/json)"
"114426","4648.661466","127.0.0.1","127.0.0.1","62010","3836","TCP","44","568","62010  >  3836 [ACK] Seq=408 Ack=1506 Win=64000 Len=0"
"114427","4648.661866","127.0.0.1","127.0.0.1","62010","3836","TCP","44","568","62010  >  3836 [FIN, ACK] Seq=408 Ack=1506 Win=64000 Len=0"
"114428","4648.661902","127.0.0.1","127.0.0.1","3836","62010","TCP","44","568","3836  >  62010 [ACK] Seq=1506 Ack=409 Win=65024 Len=0"
"114429","4648.664125","127.0.0.1","127.0.0.1","3836","62010","TCP","44","568","3836  >  62010 [FIN, ACK] Seq=1506 Ack=409 Win=65024 Len=0"
"114430","4648.664160","127.0.0.1","127.0.0.1","62010","3836","TCP","44","568","62010  >  3836 [ACK] Seq=409 Ack=1507 Win=64000 Len=0"
"114672","4658.665423","127.0.0.1","127.0.0.1","62015","3836","TCP","56","569","62015  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"114673","4658.665522","127.0.0.1","127.0.0.1","3836","62015","TCP","56","569","3836  >  62015 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"114674","4658.665540","127.0.0.1","127.0.0.1","62015","3836","TCP","44","569","62015  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"114675","4658.665577","127.0.0.1","127.0.0.1","62015","3836","HTTP","376","569","GET /respond?query=A%20magazine%20costs%20half%20as%20much%20as%20a%20book.%20The%20book%20costs%20%244.%20A%20pen%20costs%20%241%20less%20than%20a%20magazine.%20How%20much%20is%20the%20pen%3F HTTP/1.1 "
"114676","4658.665585","127.0.0.1","127.0.0.1","3836","62015","TCP","44","569","3836  >  62015 [ACK] Seq=1 Ack=333 Win=65024 Len=0"
"114741","4661.250661","127.0.0.1","127.0.0.1","3836","62015","TCP","210","569","3836  >  62015 [PSH, ACK] Seq=1 Ack=333 Win=65024 Len=166 [TCP PDU reassembled in 114743]"
"114742","4661.250685","127.0.0.1","127.0.0.1","62015","3836","TCP","44","569","62015  >  3836 [ACK] Seq=333 Ack=167 Win=65280 Len=0"
"114743","4661.250696","127.0.0.1","127.0.0.1","3836","62015","HTTP/JSON","621","569","HTTP/1.1 200 OK , JSON (application/json)"
"114744","4661.250703","127.0.0.1","127.0.0.1","62015","3836","TCP","44","569","62015  >  3836 [ACK] Seq=333 Ack=744 Win=64768 Len=0"
"114745","4661.251012","127.0.0.1","127.0.0.1","62015","3836","TCP","44","569","62015  >  3836 [FIN, ACK] Seq=333 Ack=744 Win=64768 Len=0"
"114746","4661.251031","127.0.0.1","127.0.0.1","3836","62015","TCP","44","569","3836  >  62015 [ACK] Seq=744 Ack=334 Win=65024 Len=0"
"114747","4661.252405","127.0.0.1","127.0.0.1","3836","62015","TCP","44","569","3836  >  62015 [FIN, ACK] Seq=744 Ack=334 Win=65024 Len=0"
"114748","4661.252423","127.0.0.1","127.0.0.1","62015","3836","TCP","44","569","62015  >  3836 [ACK] Seq=334 Ack=745 Win=64768 Len=0"
"114980","4671.258978","127.0.0.1","127.0.0.1","62017","3836","TCP","56","570","62017  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"114981","4671.259273","127.0.0.1","127.0.0.1","3836","62017","TCP","56","570","3836  >  62017 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"114982","4671.259319","127.0.0.1","127.0.0.1","62017","3836","TCP","44","570","62017  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"114983","4671.259418","127.0.0.1","127.0.0.1","62017","3836","HTTP","473","570","GET /respond?query=Jam%20has%20three%20boxes%20full%20of%20pencils%20and%202%20loose%20pencils%20which%20give%20a%20total%20of%2026%20pencils.%20If%20her%20sister%2C%20Meg%2C%20has%2046%20pencils%2C%20how%20many%20boxes%20do%20Jam%20and%20Meg%20need%20to%20store%20all%20their%20pencils%3F HTTP/1.1 "
"114984","4671.259440","127.0.0.1","127.0.0.1","3836","62017","TCP","44","570","3836  >  62017 [ACK] Seq=1 Ack=430 Win=65024 Len=0"
"115061","4675.292813","127.0.0.1","127.0.0.1","3836","62017","TCP","210","570","3836  >  62017 [PSH, ACK] Seq=1 Ack=430 Win=65024 Len=166 [TCP PDU reassembled in 115063]"
"115062","4675.292838","127.0.0.1","127.0.0.1","62017","3836","TCP","44","570","62017  >  3836 [ACK] Seq=430 Ack=167 Win=65280 Len=0"
"115063","4675.292852","127.0.0.1","127.0.0.1","3836","62017","HTTP/JSON","1012","570","HTTP/1.1 200 OK , JSON (application/json)"
"115064","4675.292857","127.0.0.1","127.0.0.1","62017","3836","TCP","44","570","62017  >  3836 [ACK] Seq=430 Ack=1135 Win=64256 Len=0"
"115065","4675.293099","127.0.0.1","127.0.0.1","62017","3836","TCP","44","570","62017  >  3836 [FIN, ACK] Seq=430 Ack=1135 Win=64256 Len=0"
"115066","4675.293118","127.0.0.1","127.0.0.1","3836","62017","TCP","44","570","3836  >  62017 [ACK] Seq=1135 Ack=431 Win=65024 Len=0"
"115067","4675.294202","127.0.0.1","127.0.0.1","3836","62017","TCP","44","570","3836  >  62017 [FIN, ACK] Seq=1135 Ack=431 Win=65024 Len=0"
"115068","4675.294225","127.0.0.1","127.0.0.1","62017","3836","TCP","44","570","62017  >  3836 [ACK] Seq=431 Ack=1136 Win=64256 Len=0"
"115301","4685.299716","127.0.0.1","127.0.0.1","62021","3836","TCP","56","571","62021  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"115302","4685.299906","127.0.0.1","127.0.0.1","3836","62021","TCP","56","571","3836  >  62021 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"115303","4685.299930","127.0.0.1","127.0.0.1","62021","3836","TCP","44","571","62021  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"115304","4685.299976","127.0.0.1","127.0.0.1","62021","3836","HTTP","658","571","GET /respond?query=Shannon%20makes%20herself%20iced%20coffee%20by%20brewing%20hot%20coffee%20and%20adding%20ice%20cubes.%20Each%20ice%20cube%20cools%20the%20coffee%20by%2013%20degrees%20but%20makes%20the%20coffee%2012%20milliliters%20weaker.%20Any%20added%20liquid%20also%20weakens%20the%20coffee.%20How%20many%20milliliters%20weaker%20is%20Shannon%E2%80%99s%20iced%20coffee%20when%20it%20is%20cooled%20by%2065%20degrees%20and%20she%20adds%2015%20milliliters%20of%20cream%3F HTTP/1.1 "
"115305","4685.299989","127.0.0.1","127.0.0.1","3836","62021","TCP","44","571","3836  >  62021 [ACK] Seq=1 Ack=615 Win=64768 Len=0"
"115447","4691.725398","127.0.0.1","127.0.0.1","3836","62021","TCP","211","571","3836  >  62021 [PSH, ACK] Seq=1 Ack=615 Win=64768 Len=167 [TCP PDU reassembled in 115449]"
"115448","4691.725418","127.0.0.1","127.0.0.1","62021","3836","TCP","44","571","62021  >  3836 [ACK] Seq=615 Ack=168 Win=65280 Len=0"
"115449","4691.725453","127.0.0.1","127.0.0.1","3836","62021","HTTP/JSON","1790","571","HTTP/1.1 200 OK , JSON (application/json)"
"115450","4691.725474","127.0.0.1","127.0.0.1","62021","3836","TCP","44","571","62021  >  3836 [ACK] Seq=615 Ack=1914 Win=63488 Len=0"
"115451","4691.725667","127.0.0.1","127.0.0.1","62021","3836","TCP","44","571","62021  >  3836 [FIN, ACK] Seq=615 Ack=1914 Win=63488 Len=0"
"115452","4691.725683","127.0.0.1","127.0.0.1","3836","62021","TCP","44","571","3836  >  62021 [ACK] Seq=1914 Ack=616 Win=64768 Len=0"
"115453","4691.727118","127.0.0.1","127.0.0.1","3836","62021","TCP","44","571","3836  >  62021 [FIN, ACK] Seq=1914 Ack=616 Win=64768 Len=0"
"115454","4691.727136","127.0.0.1","127.0.0.1","62021","3836","TCP","44","571","62021  >  3836 [ACK] Seq=616 Ack=1915 Win=63488 Len=0"
"115706","4701.733380","127.0.0.1","127.0.0.1","62026","3836","TCP","56","573","62026  >  3836 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"115707","4701.733631","127.0.0.1","127.0.0.1","3836","62026","TCP","56","573","3836  >  62026 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"115708","4701.733674","127.0.0.1","127.0.0.1","62026","3836","TCP","44","573","62026  >  3836 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"115709","4701.733764","127.0.0.1","127.0.0.1","62026","3836","HTTP","553","573","GET /respond?query=Ralph%20has%20a%20record%20store%20where%20people%20can%20trade%20their%20own%20records%20for%20new%20ones.%20People%20can%20trade%202%20old%20records%20for%201%20new%20one.%205%20people%20come%20in%20with%20old%20records%20and%20leave%20with%207%20new%20records%20between%20them.%20How%20many%20old%20records%20did%20the%205%20people%20bring%20in%3F HTTP/1.1 "
"115710","4701.733797","127.0.0.1","127.0.0.1","3836","62026","TCP","44","573","3836  >  62026 [ACK] Seq=1 Ack=510 Win=65024 Len=0"
"115781","4705.076986","127.0.0.1","127.0.0.1","3836","62026","TCP","210","573","3836  >  62026 [PSH, ACK] Seq=1 Ack=510 Win=65024 Len=166 [TCP PDU reassembled in 115783]"
"115782","4705.077038","127.0.0.1","127.0.0.1","62026","3836","TCP","44","573","62026  >  3836 [ACK] Seq=510 Ack=167 Win=65280 Len=0"
"115783","4705.077070","127.0.0.1","127.0.0.1","3836","62026","HTTP/JSON","740","573","HTTP/1.1 200 OK , JSON (application/json)"
"115784","4705.077083","127.0.0.1","127.0.0.1","62026","3836","TCP","44","573","62026  >  3836 [ACK] Seq=510 Ack=863 Win=64512 Len=0"
"115785","4705.077530","127.0.0.1","127.0.0.1","62026","3836","TCP","44","573","62026  >  3836 [FIN, ACK] Seq=510 Ack=863 Win=64512 Len=0"
"115786","4705.077566","127.0.0.1","127.0.0.1","3836","62026","TCP","44","573","3836  >  62026 [ACK] Seq=863 Ack=511 Win=65024 Len=0"
"115787","4705.080014","127.0.0.1","127.0.0.1","3836","62026","TCP","44","573","3836  >  62026 [FIN, ACK] Seq=863 Ack=511 Win=65024 Len=0"
"115788","4705.080047","127.0.0.1","127.0.0.1","62026","3836","TCP","44","573","62026  >  3836 [ACK] Seq=511 Ack=864 Win=64512 Len=0"
